building_id,meter,timestamp,meter_reading,site_id,primary_use,square_feet,year_built,floor_count,air_temperature,cloud_coverage,dew_temperature,precip_depth_1_hr,sea_level_pressure,wind_direction,wind_speed
0,0,2016-12-19 20:00:00,53.010387,0,Education,7432,2.008e+03,,24.4,6.0,21.7,0.0,1.026e+03,70.0,2.6
50,0,2016-12-19 20:00:00,12.4224,0,Other,4698,1.981e+03,,24.4,6.0,21.7,0.0,1.026e+03,70.0,2.6
50,1,2016-12-19 20:00:00,2828.09,0,Other,4698,1.981e+03,,24.4,6.0,21.7,0.0,1.026e+03,70.0,2.6
100,0,2016-12-19 20:00:00,56.97095,0,Lodging/residential,24456,1.968e+03,,24.4,6.0,21.7,0.0,1.026e+03,70.0,2.6
150,0,2016-12-19 20:00:00,416.4,1,Office,65657,1.955e+03,8.0,6.7,,5.1,,1.024e+03,60.0,2.6
0,0,2016-12-19 21:00:00,52.610054,0,Education,7432,2.008e+03,,23.9,,21.7,0.0,1.027e+03,60.0,3.6
50,0,2016-12-19 21:00:00,13.022522,0,Other,4698,1.981e+03,,23.9,,21.7,0.0,1.027e+03,60.0,3.6
50,1,2016-12-19 21:00:00,2870.3,0,Other,4698,1.981e+03,,23.9,,21.7,0.0,1.027e+03,60.0,3.6
100,0,2016-12-19 21:00:00,61.452007,0,Lodging/residential,24456,1.968e+03,,23.9,,21.7,0.0,1.027e+03,60.0,3.6
150,0,2016-12-19 21:00:00,399.1,1,Office,65657,1.955e+03,8.0,6.6,,6.0,,1.024e+03,70.0,2.6
0,0,2016-12-19 22:00:00,52.810223,0,Education,7432,2.008e+03,,23.9,,21.7,0.0,1.027e+03,20.0,4.1
50,0,2016-12-19 22:00:00,12.942484,0,Other,4698,1.981e+03,,23.9,,21.7,0.0,1.027e+03,20.0,4.1
50,1,2016-12-19 22:00:00,2785.88,0,Other,4698,1.981e+03,,23.9,,21.7,0.0,1.027e+03,20.0,4.1
100,0,2016-12-19 22:00:00,56.330883,0,Lodging/residential,24456,1.968e+03,,23.9,,21.7,0.0,1.027e+03,20.0,4.1
150,0,2016-12-19 22:00:00,378.8,1,Office,65657,1.955e+03,8.0,6.5,,5.8,,1.024e+03,90.0,2.6
0,0,2016-12-19 23:00:00,54.210514,0,Education,7432,2.008e+03,,23.3,,21.7,0.0,1.026e+03,20.0,5.1
50,0,2016-12-19 23:00:00,12.442388,0,Other,4698,1.981e+03,,23.3,,21.7,0.0,1.026e+03,20.0,5.1
50,1,2016-12-19 23:00:00,3123.57,0,Other,4698,1.981e+03,,23.3,,21.7,0.0,1.026e+03,20.0,5.1
100,0,2016-12-19 23:00:00,49.92963,0,Lodging/residential,24456,1.968e+03,,23.3,,21.7,0.0,1.026e+03,20.0,5.1
150,0,2016-12-19 23:00:00,361.0,1,Office,65657,1.955e+03,8.0,6.5,,5.2,,1.024e+03,90.0,3.1
0,0,2016-12-20 00:00:00,57.811184,0,Education,7432,2.008e+03,,23.3,,21.7,0.0,1.027e+03,10.0,3.6
50,0,2016-12-20 00:00:00,12.182346,0,Other,4698,1.981e+03,,23.3,,21.7,0.0,1.027e+03,10.0,3.6
50,1,2016-12-20 00:00:00,2828.09,0,Other,4698,1.981e+03,,23.3,,21.7,0.0,1.027e+03,10.0,3.6
100,0,2016-12-20 00:00:00,54.570404,0,Lodging/residential,24456,1.968e+03,,23.3,,21.7,0.0,1.027e+03,10.0,3.6
150,0,2016-12-20 00:00:00,346.2,1,Office,65657,1.955e+03,8.0,5.2,,3.7,,1.024e+03,100.0,2.6
0,0,2016-12-20 01:00:00,60.011566,0,Education,7432,2.008e+03,,20.6,,20.0,55.0,,360.0,3.1
50,0,2016-12-20 01:00:00,12.36238,0,Other,4698,1.981e+03,,20.6,,20.0,55.0,,360.0,3.1
50,1,2016-12-20 01:00:00,2785.88,0,Other,4698,1.981e+03,,20.6,,20.0,55.0,,360.0,3.1
100,0,2016-12-20 01:00:00,60.811646,0,Lodging/residential,24456,1.968e+03,,20.6,,20.0,55.0,,360.0,3.1
150,0,2016-12-20 01:00:00,350.1,1,Office,65657,1.955e+03,8.0,5.8,,4.8,,1.024e+03,80.0,2.1
0,0,2016-12-20 02:00:00,60.811646,0,Education,7432,2.008e+03,,21.1,6.0,20.0,91.0,1.027e+03,10.0,4.6
50,0,2016-12-20 02:00:00,12.302388,0,Other,4698,1.981e+03,,21.1,6.0,20.0,91.0,1.027e+03,10.0,4.6
50,1,2016-12-20 02:00:00,2743.67,0,Other,4698,1.981e+03,,21.1,6.0,20.0,91.0,1.027e+03,10.0,4.6
100,0,2016-12-20 02:00:00,59.371494,0,Lodging/residential,24456,1.968e+03,,21.1,6.0,20.0,91.0,1.027e+03,10.0,4.6
150,0,2016-12-20 02:00:00,340.6,1,Office,65657,1.955e+03,8.0,5.9,,4.4,,1.023e+03,10.0,1.0
0,0,2016-12-20 03:00:00,66.01278,0,Education,7432,2.008e+03,,20.6,,19.4,0.0,1.026e+03,40.0,3.6
50,0,2016-12-20 03:00:00,12.262355,0,Other,4698,1.981e+03,,20.6,,19.4,0.0,1.026e+03,40.0,3.6
50,1,2016-12-20 03:00:00,2701.46,0,Other,4698,1.981e+03,,20.6,,19.4,0.0,1.026e+03,40.0,3.6
100,0,2016-12-20 03:00:00,64.012276,0,Lodging/residential,24456,1.968e+03,,20.6,,19.4,0.0,1.026e+03,40.0,3.6
150,0,2016-12-20 03:00:00,348.4,1,Office,65657,1.955e+03,8.0,6.0,,4.2,,1.023e+03,90.0,3.1
0,0,2016-12-20 04:00:00,64.012276,0,Education,7432,2.008e+03,,20.0,,18.9,0.0,1.026e+03,20.0,4.6
50,0,2016-12-20 04:00:00,12.462404,0,Other,4698,1.981e+03,,20.0,,18.9,0.0,1.026e+03,20.0,4.6
50,1,2016-12-20 04:00:00,2828.09,0,Other,4698,1.981e+03,,20.0,,18.9,0.0,1.026e+03,20.0,4.6
100,0,2016-12-20 04:00:00,59.21148,0,Lodging/residential,24456,1.968e+03,,20.0,,18.9,0.0,1.026e+03,20.0,4.6
150,0,2016-12-20 04:00:00,348.7,1,Office,65657,1.955e+03,8.0,5.9,,3.8,,1.0225e+03,80.0,2.6
0,0,2016-12-20 05:00:00,67.41307,0,Education,7432,2.008e+03,,18.9,,18.3,0.0,1.026e+03,20.0,4.1
50,0,2016-12-20 05:00:00,12.682443,0,Other,4698,1.981e+03,,18.9,,18.3,0.0,1.026e+03,20.0,4.1
50,1,2016-12-20 05:00:00,2743.67,0,Other,4698,1.981e+03,,18.9,,18.3,0.0,1.026e+03,20.0,4.1
100,0,2016-12-20 05:00:00,71.533646,0,Lodging/residential,24456,1.968e+03,,18.9,,18.3,0.0,1.026e+03,20.0,4.1
150,0,2016-12-20 05:00:00,354.2,1,Office,65657,1.955e+03,8.0,5.4,,3.4,,1.022e+03,100.0,3.1
0,0,2016-12-20 06:00:00,64.61248,0,Education,7432,2.008e+03,,18.9,,17.8,0.0,1.026e+03,20.0,5.7
50,0,2016-12-20 06:00:00,12.4224,0,Other,4698,1.981e+03,,18.9,,17.8,0.0,1.026e+03,20.0,5.7
50,1,2016-12-20 06:00:00,1519.57,0,Other,4698,1.981e+03,,18.9,,17.8,0.0,1.026e+03,20.0,5.7
100,0,2016-12-20 06:00:00,64.172295,0,Lodging/residential,24456,1.968e+03,,18.9,,17.8,0.0,1.026e+03,20.0,5.7
150,0,2016-12-20 06:00:00,373.2,1,Office,65657,1.955e+03,8.0,5.4,,3.5,,1.022e+03,100.0,4.1
0,0,2016-12-20 07:00:00,69.61345,0,Education,7432,2.008e+03,,18.9,,17.8,0.0,1.026e+03,20.0,4.1
50,0,2016-12-20 07:00:00,12.562429,0,Other,4698,1.981e+03,,18.9,,17.8,0.0,1.026e+03,20.0,4.1
50,1,2016-12-20 07:00:00,2405.99,0,Other,4698,1.981e+03,,18.9,,17.8,0.0,1.026e+03,20.0,4.1
100,0,2016-12-20 07:00:00,63.21219,0,Lodging/residential,24456,1.968e+03,,18.9,,17.8,0.0,1.026e+03,20.0,4.1
150,0,2016-12-20 07:00:00,402.4,1,Office,65657,1.955e+03,8.0,5.4,,3.1,,1.022e+03,120.0,3.1
0,0,2016-12-20 08:00:00,66.81287,0,Education,7432,2.008e+03,,18.3,8.0,17.8,0.0,1.027e+03,10.0,3.1
50,0,2016-12-20 08:00:00,13.442581,0,Other,4698,1.981e+03,,18.3,8.0,17.8,0.0,1.027e+03,10.0,3.1
50,1,2016-12-20 08:00:00,2701.46,0,Other,4698,1.981e+03,,18.3,8.0,17.8,0.0,1.027e+03,10.0,3.1
100,0,2016-12-20 08:00:00,65.13269,0,Lodging/residential,24456,1.968e+03,,18.3,8.0,17.8,0.0,1.027e+03,10.0,3.1
150,0,2016-12-20 08:00:00,431.4,1,Office,65657,1.955e+03,8.0,4.7,,2.1,,1.022e+03,120.0,3.6
0,0,2016-12-20 09:00:00,69.413284,0,Education,7432,2.008e+03,,18.3,,17.2,0.0,1.027e+03,10.0,4.1
50,0,2016-12-20 09:00:00,13.142534,0,Other,4698,1.981e+03,,18.3,,17.2,0.0,1.027e+03,10.0,4.1
50,1,2016-12-20 09:00:00,2448.2,0,Other,4698,1.981e+03,,18.3,,17.2,0.0,1.027e+03,10.0,4.1
100,0,2016-12-20 09:00:00,67.532936,0,Lodging/residential,24456,1.968e+03,,18.3,,17.2,0.0,1.027e+03,10.0,4.1
150,0,2016-12-20 09:00:00,452.8,1,Office,65657,1.955e+03,8.0,4.3,,2.0,,1.022e+03,110.0,4.6
0,0,2016-12-20 10:00:00,63.8124,0,Education,7432,2.008e+03,,17.8,,16.7,0.0,1.028e+03,20.0,5.1
50,0,2016-12-20 10:00:00,13.002506,0,Other,4698,1.981e+03,,17.8,,16.7,0.0,1.028e+03,20.0,5.1
50,1,2016-12-20 10:00:00,2870.3,0,Other,4698,1.981e+03,,17.8,,16.7,0.0,1.028e+03,20.0,5.1
100,0,2016-12-20 10:00:00,68.01328,0,Lodging/residential,24456,1.968e+03,,17.8,,16.7,0.0,1.028e+03,20.0,5.1
150,0,2016-12-20 10:00:00,490.3,1,Office,65657,1.955e+03,8.0,5.0,,2.5,,1.022e+03,120.0,4.6
0,0,2016-12-20 11:00:00,63.012024,0,Education,7432,2.008e+03,,19.4,,17.2,0.0,1.028e+03,360.0,5.7
50,0,2016-12-20 11:00:00,12.782468,0,Other,4698,1.981e+03,,19.4,,17.2,0.0,1.028e+03,360.0,5.7
50,1,2016-12-20 11:00:00,2617.04,0,Other,4698,1.981e+03,,19.4,,17.2,0.0,1.028e+03,360.0,5.7
100,0,2016-12-20 11:00:00,65.2927,0,Lodging/residential,24456,1.968e+03,,19.4,,17.2,0.0,1.028e+03,360.0,5.7
150,0,2016-12-20 11:00:00,521.4,1,Office,65657,1.955e+03,8.0,6.2,,2.4,,1.022e+03,140.0,3.1
0,0,2016-12-20 12:00:00,62.611984,0,Education,7432,2.008e+03,,20.0,,17.2,0.0,1.028e+03,360.0,3.6
50,0,2016-12-20 12:00:00,12.622421,0,Other,4698,1.981e+03,,20.0,,17.2,0.0,1.028e+03,360.0,3.6
50,1,2016-12-20 12:00:00,2659.25,0,Other,4698,1.981e+03,,20.0,,17.2,0.0,1.028e+03,360.0,3.6
100,0,2016-12-20 12:00:00,65.93277,0,Lodging/residential,24456,1.968e+03,,20.0,,17.2,0.0,1.028e+03,360.0,3.6
150,0,2016-12-20 12:00:00,524.1,1,Office,65657,1.955e+03,8.0,7.0,,2.3,,1.0215e+03,130.0,3.1
0,0,2016-12-20 13:00:00,61.61173,0,Education,7432,2.008e+03,,19.4,,17.2,0.0,1.027e+03,360.0,6.2
50,0,2016-12-20 13:00:00,12.822473,0,Other,4698,1.981e+03,,19.4,,17.2,0.0,1.027e+03,360.0,6.2
50,1,2016-12-20 13:00:00,2659.25,0,Other,4698,1.981e+03,,19.4,,17.2,0.0,1.027e+03,360.0,6.2
100,0,2016-12-20 13:00:00,75.85469,0,Lodging/residential,24456,1.968e+03,,19.4,,17.2,0.0,1.027e+03,360.0,6.2
150,0,2016-12-20 13:00:00,520.7,1,Office,65657,1.955e+03,8.0,7.1,,2.9,,1.021e+03,120.0,2.6
0,0,2016-12-20 14:00:00,63.8124,0,Education,7432,2.008e+03,,19.4,8.0,17.2,0.0,1.026e+03,360.0,6.2
50,0,2016-12-20 14:00:00,12.742463,0,Other,4698,1.981e+03,,19.4,8.0,17.2,0.0,1.026e+03,360.0,6.2
50,1,2016-12-20 14:00:00,2659.25,0,Other,4698,1.981e+03,,19.4,8.0,17.2,0.0,1.026e+03,360.0,6.2
100,0,2016-12-20 14:00:00,77.614876,0,Lodging/residential,24456,1.968e+03,,19.4,8.0,17.2,0.0,1.026e+03,360.0,6.2
150,0,2016-12-20 14:00:00,517.3,1,Office,65657,1.955e+03,8.0,6.4,,3.0,,1.0205e+03,140.0,3.1
0,0,2016-12-20 15:00:00,57.411144,0,Education,7432,2.008e+03,,20.0,,17.2,0.0,1.025e+03,30.0,4.6
50,0,2016-12-20 15:00:00,12.742463,0,Other,4698,1.981e+03,,20.0,,17.2,0.0,1.025e+03,30.0,4.6
50,1,2016-12-20 15:00:00,2785.88,0,Other,4698,1.981e+03,,20.0,,17.2,0.0,1.025e+03,30.0,4.6
100,0,2016-12-20 15:00:00,75.69467,0,Lodging/residential,24456,1.968e+03,,20.0,,17.2,0.0,1.025e+03,30.0,4.6
150,0,2016-12-20 15:00:00,506.5,1,Office,65657,1.955e+03,8.0,6.3,,3.3,,1.02e+03,150.0,3.1
0,0,2016-12-20 16:00:00,58.01106,0,Education,7432,2.008e+03,,20.0,,16.7,0.0,1.025e+03,10.0,5.7
50,0,2016-12-20 16:00:00,13.742656,0,Other,4698,1.981e+03,,20.0,,16.7,0.0,1.025e+03,10.0,5.7
50,1,2016-12-20 16:00:00,2448.2,0,Other,4698,1.981e+03,,20.0,,16.7,0.0,1.025e+03,10.0,5.7
100,0,2016-12-20 16:00:00,75.85469,0,Lodging/residential,24456,1.968e+03,,20.0,,16.7,0.0,1.025e+03,10.0,5.7
150,0,2016-12-20 16:00:00,503.9,1,Office,65657,1.955e+03,8.0,5.3,,2.8,,1.0195e+03,150.0,3.6
0,0,2016-12-20 17:00:00,61.811897,0,Education,7432,2.008e+03,,21.1,,16.7,0.0,1.024e+03,20.0,1.5
50,0,2016-12-20 17:00:00,13.582609,0,Other,4698,1.981e+03,,21.1,,16.7,0.0,1.024e+03,20.0,1.5
50,1,2016-12-20 17:00:00,3039.15,0,Other,4698,1.981e+03,,21.1,,16.7,0.0,1.024e+03,20.0,1.5
100,0,2016-12-20 17:00:00,76.49475,0,Lodging/residential,24456,1.968e+03,,21.1,,16.7,0.0,1.024e+03,20.0,1.5
150,0,2016-12-20 17:00:00,467.0,1,Office,65657,1.955e+03,8.0,5.4,,3.3,,1.0195e+03,160.0,3.1
0,0,2016-12-20 18:00:00,62.21194,0,Education,7432,2.008e+03,,21.1,,17.2,0.0,1.024e+03,350.0,2.6
50,0,2016-12-20 18:00:00,13.862668,0,Other,4698,1.981e+03,,21.1,,17.2,0.0,1.024e+03,350.0,2.6
50,1,2016-12-20 18:00:00,2701.46,0,Other,4698,1.981e+03,,21.1,,17.2,0.0,1.024e+03,350.0,2.6
100,0,2016-12-20 18:00:00,75.69467,0,Lodging/residential,24456,1.968e+03,,21.1,,17.2,0.0,1.024e+03,350.0,2.6
150,0,2016-12-20 18:00:00,431.4,1,Office,65657,1.955e+03,8.0,5.4,,3.5,,1.0195e+03,160.0,3.6
0,0,2016-12-20 19:00:00,63.612232,0,Education,7432,2.008e+03,,20.0,,16.7,0.0,1.024e+03,360.0,4.6
50,0,2016-12-20 19:00:00,13.842681,0,Other,4698,1.981e+03,,20.0,,16.7,0.0,1.024e+03,360.0,4.6
50,1,2016-12-20 19:00:00,2785.88,0,Other,4698,1.981e+03,,20.0,,16.7,0.0,1.024e+03,360.0,4.6
100,0,2016-12-20 19:00:00,75.85469,0,Lodging/residential,24456,1.968e+03,,20.0,,16.7,0.0,1.024e+03,360.0,4.6
150,0,2016-12-20 19:00:00,423.2,1,Office,65657,1.955e+03,8.0,5.4,,3.4,,1.0195e+03,170.0,3.6
0,0,2016-12-20 20:00:00,61.21169,0,Education,7432,2.008e+03,,19.4,8.0,16.7,0.0,1.024e+03,360.0,4.1
50,0,2016-12-20 20:00:00,13.72264,0,Other,4698,1.981e+03,,19.4,8.0,16.7,0.0,1.024e+03,360.0,4.1
50,1,2016-12-20 20:00:00,2617.04,0,Other,4698,1.981e+03,,19.4,8.0,16.7,0.0,1.024e+03,360.0,4.1
100,0,2016-12-20 20:00:00,75.69467,0,Lodging/residential,24456,1.968e+03,,19.4,8.0,16.7,0.0,1.024e+03,360.0,4.1
150,0,2016-12-20 20:00:00,402.4,1,Office,65657,1.955e+03,8.0,5.3,,2.9,,1.0195e+03,160.0,3.6
0,0,2016-12-20 21:00:00,68.21316,0,Education,7432,2.008e+03,,18.9,,16.7,0.0,1.024e+03,360.0,4.6
50,0,2016-12-20 21:00:00,13.742656,0,Other,4698,1.981e+03,,18.9,,16.7,0.0,1.024e+03,360.0,4.6
50,1,2016-12-20 21:00:00,2659.25,0,Other,4698,1.981e+03,,18.9,,16.7,0.0,1.024e+03,360.0,4.6
100,0,2016-12-20 21:00:00,78.73528,0,Lodging/residential,24456,1.968e+03,,18.9,,16.7,0.0,1.024e+03,360.0,4.6
150,0,2016-12-20 21:00:00,381.5,1,Office,65657,1.955e+03,8.0,4.7,,2.6,,1.0195e+03,160.0,3.6
0,0,2016-12-20 22:00:00,68.21316,0,Education,7432,2.008e+03,,17.8,,15.6,0.0,1.024e+03,10.0,3.6
50,0,2016-12-20 22:00:00,13.002506,0,Other,4698,1.981e+03,,17.8,,15.6,0.0,1.024e+03,10.0,3.6
50,1,2016-12-20 22:00:00,1224.1,0,Other,4698,1.981e+03,,17.8,,15.6,0.0,1.024e+03,10.0,3.6
100,0,2016-12-20 22:00:00,65.93277,0,Lodging/residential,24456,1.968e+03,,17.8,,15.6,0.0,1.024e+03,10.0,3.6
150,0,2016-12-20 22:00:00,374.2,1,Office,65657,1.955e+03,8.0,4.3,,2.0,,1.019e+03,180.0,4.1
0,0,2016-12-20 23:00:00,67.212906,0,Education,7432,2.008e+03,,17.8,,15.6,0.0,1.024e+03,20.0,3.1
50,0,2016-12-20 23:00:00,12.742463,0,Other,4698,1.981e+03,,17.8,,15.6,0.0,1.024e+03,20.0,3.1
50,1,2016-12-20 23:00:00,2321.57,0,Other,4698,1.981e+03,,17.8,,15.6,0.0,1.024e+03,20.0,3.1
100,0,2016-12-20 23:00:00,57.130966,0,Lodging/residential,24456,1.968e+03,,17.8,,15.6,0.0,1.024e+03,20.0,3.1
150,0,2016-12-20 23:00:00,363.8,1,Office,65657,1.955e+03,8.0,4.3,,2.2,,1.019e+03,190.0,4.6
0,0,2016-12-21 00:00:00,67.81311,0,Education,7432,2.008e+03,,17.2,,15.0,0.0,1.024e+03,360.0,4.6
50,0,2016-12-21 00:00:00,13.182539,0,Other,4698,1.981e+03,,17.2,,15.0,0.0,1.024e+03,360.0,4.6
50,1,2016-12-21 00:00:00,3250.2,0,Other,4698,1.981e+03,,17.2,,15.0,0.0,1.024e+03,360.0,4.6
100,0,2016-12-21 00:00:00,74.094215,0,Lodging/residential,24456,1.968e+03,,17.2,,15.0,0.0,1.024e+03,360.0,4.6
150,0,2016-12-21 00:00:00,342.2,1,Office,65657,1.955e+03,8.0,4.8,,2.4,,1.0185e+03,190.0,3.6
0,0,2016-12-21 01:00:00,68.21316,0,Education,7432,2.008e+03,,16.7,,14.4,0.0,1.0235e+03,10.0,4.1
50,0,2016-12-21 01:00:00,13.662648,0,Other,4698,1.981e+03,,16.7,,14.4,0.0,1.0235e+03,10.0,4.1
50,1,2016-12-21 01:00:00,2870.3,0,Other,4698,1.981e+03,,16.7,,14.4,0.0,1.0235e+03,10.0,4.1
100,0,2016-12-21 01:00:00,70.893585,0,Lodging/residential,24456,1.968e+03,,16.7,,14.4,0.0,1.0235e+03,10.0,4.1
150,0,2016-12-21 01:00:00,348.7,1,Office,65657,1.955e+03,8.0,5.4,,3.2,,1.018e+03,190.0,3.6
0,0,2016-12-21 02:00:00,69.413284,0,Education,7432,2.008e+03,,16.1,8.0,14.4,0.0,1.0225e+03,350.0,2.6
50,0,2016-12-21 02:00:00,13.642631,0,Other,4698,1.981e+03,,16.1,8.0,14.4,0.0,1.0225e+03,350.0,2.6
50,1,2016-12-21 02:00:00,2828.09,0,Other,4698,1.981e+03,,16.1,8.0,14.4,0.0,1.0225e+03,350.0,2.6
100,0,2016-12-21 02:00:00,69.45343,0,Lodging/residential,24456,1.968e+03,,16.1,8.0,14.4,0.0,1.0225e+03,350.0,2.6
150,0,2016-12-21 02:00:00,355.3,1,Office,65657,1.955e+03,8.0,6.5,,4.9,,1.0175e+03,180.0,4.6
0,0,2016-12-21 03:00:00,69.61345,0,Education,7432,2.008e+03,,16.1,,13.9,0.0,1.023e+03,360.0,4.1
50,0,2016-12-21 03:00:00,13.622614,0,Other,4698,1.981e+03,,16.1,,13.9,0.0,1.023e+03,360.0,4.1
50,1,2016-12-21 03:00:00,2912.51,0,Other,4698,1.981e+03,,16.1,,13.9,0.0,1.023e+03,360.0,4.1
100,0,2016-12-21 03:00:00,70.893585,0,Lodging/residential,24456,1.968e+03,,16.1,,13.9,0.0,1.023e+03,360.0,4.1
150,0,2016-12-21 03:00:00,340.7,1,Office,65657,1.955e+03,8.0,7.1,,6.5,,1.0175e+03,180.0,4.1
0,0,2016-12-21 04:00:00,69.413284,0,Education,7432,2.008e+03,,15.0,,13.9,0.0,1.0225e+03,360.0,4.6
50,0,2016-12-21 04:00:00,13.702652,0,Other,4698,1.981e+03,,15.0,,13.9,0.0,1.0225e+03,360.0,4.6
50,1,2016-12-21 04:00:00,2912.51,0,Other,4698,1.981e+03,,15.0,,13.9,0.0,1.0225e+03,360.0,4.6
100,0,2016-12-21 04:00:00,72.65406,0,Lodging/residential,24456,1.968e+03,,15.0,,13.9,0.0,1.0225e+03,360.0,4.6
150,0,2016-12-21 04:00:00,352.0,1,Office,65657,1.955e+03,8.0,7.9,,7.0,,1.0175e+03,200.0,4.1
0,0,2016-12-21 05:00:00,68.81336,0,Education,7432,2.008e+03,,15.0,,13.9,0.0,1.0225e+03,360.0,3.6
50,0,2016-12-21 05:00:00,13.422593,0,Other,4698,1.981e+03,,15.0,,13.9,0.0,1.0225e+03,360.0,3.6
50,1,2016-12-21 05:00:00,2828.09,0,Other,4698,1.981e+03,,15.0,,13.9,0.0,1.0225e+03,360.0,3.6
100,0,2016-12-21 05:00:00,76.33474,0,Lodging/residential,24456,1.968e+03,,15.0,,13.9,0.0,1.0225e+03,360.0,3.6
150,0,2016-12-21 05:00:00,351.4,1,Office,65657,1.955e+03,8.0,8.7,,6.9,,1.0175e+03,210.0,6.7
0,0,2016-12-21 06:00:00,69.21341,0,Education,7432,2.008e+03,,14.4,,13.9,0.0,1.0225e+03,10.0,3.1
50,0,2016-12-21 06:00:00,13.282563,0,Other,4698,1.981e+03,,14.4,,13.9,0.0,1.0225e+03,10.0,3.1
50,1,2016-12-21 06:00:00,1646.2,0,Other,4698,1.981e+03,,14.4,,13.9,0.0,1.0225e+03,10.0,3.1
100,0,2016-12-21 06:00:00,70.893585,0,Lodging/residential,24456,1.968e+03,,14.4,,13.9,0.0,1.0225e+03,10.0,3.1
150,0,2016-12-21 06:00:00,355.8,1,Office,65657,1.955e+03,8.0,8.9,,7.3,,1.018e+03,210.0,7.2
0,0,2016-12-21 07:00:00,68.21316,0,Education,7432,2.008e+03,,15.0,,13.9,-1.0,1.0225e+03,360.0,3.1
50,0,2016-12-21 07:00:00,13.402576,0,Other,4698,1.981e+03,,15.0,,13.9,-1.0,1.0225e+03,360.0,3.1
50,1,2016-12-21 07:00:00,2659.25,0,Other,4698,1.981e+03,,15.0,,13.9,-1.0,1.0225e+03,360.0,3.1
100,0,2016-12-21 07:00:00,71.373634,0,Lodging/residential,24456,1.968e+03,,15.0,,13.9,-1.0,1.0225e+03,360.0,3.1
150,0,2016-12-21 07:00:00,399.5,1,Office,65657,1.955e+03,8.0,9.3,,7.7,,1.018e+03,200.0,5.7
0,0,2016-12-21 08:00:00,49.209553,0,Education,7432,2.008e+03,,15.0,8.0,13.9,-1.0,1.0235e+03,360.0,3.6
50,0,2016-12-21 08:00:00,13.622614,0,Other,4698,1.981e+03,,15.0,8.0,13.9,-1.0,1.0235e+03,360.0,3.6
50,1,2016-12-21 08:00:00,3123.57,0,Other,4698,1.981e+03,,15.0,8.0,13.9,-1.0,1.0235e+03,360.0,3.6
100,0,2016-12-21 08:00:00,73.9342,0,Lodging/residential,24456,1.968e+03,,15.0,8.0,13.9,-1.0,1.0235e+03,360.0,3.6
150,0,2016-12-21 08:00:00,432.2,1,Office,65657,1.955e+03,8.0,9.3,,8.0,,1.0185e+03,200.0,5.7
0,0,2016-12-21 09:00:00,47.609093,0,Education,7432,2.008e+03,,14.4,,13.9,-1.0,1.024e+03,360.0,4.1
50,0,2016-12-21 09:00:00,13.24256,0,Other,4698,1.981e+03,,14.4,,13.9,-1.0,1.024e+03,360.0,4.1
50,1,2016-12-21 09:00:00,3081.36,0,Other,4698,1.981e+03,,14.4,,13.9,-1.0,1.024e+03,360.0,4.1
100,0,2016-12-21 09:00:00,75.69467,0,Lodging/residential,24456,1.968e+03,,14.4,,13.9,-1.0,1.024e+03,360.0,4.1
150,0,2016-12-21 09:00:00,450.7,1,Office,65657,1.955e+03,8.0,9.6,,8.7,,1.019e+03,210.0,5.7
0,0,2016-12-21 10:00:00,58.01106,0,Education,7432,2.008e+03,,14.4,,13.3,-1.0,1.025e+03,360.0,5.7
50,0,2016-12-21 10:00:00,13.2625475,0,Other,4698,1.981e+03,,14.4,,13.3,-1.0,1.025e+03,360.0,5.7
50,1,2016-12-21 10:00:00,3376.83,0,Other,4698,1.981e+03,,14.4,,13.3,-1.0,1.025e+03,360.0,5.7
100,0,2016-12-21 10:00:00,72.97409,0,Lodging/residential,24456,1.968e+03,,14.4,,13.3,-1.0,1.025e+03,360.0,5.7
150,0,2016-12-21 10:00:00,484.0,1,Office,65657,1.955e+03,8.0,9.9,,9.3,,1.0195e+03,200.0,5.1
0,0,2016-12-21 11:00:00,68.81336,0,Education,7432,2.008e+03,,15.0,,13.3,0.0,1.025e+03,350.0,6.2
50,0,2016-12-21 11:00:00,13.162551,0,Other,4698,1.981e+03,,15.0,,13.3,0.0,1.025e+03,350.0,6.2
50,1,2016-12-21 11:00:00,2701.46,0,Other,4698,1.981e+03,,15.0,,13.3,0.0,1.025e+03,350.0,6.2
100,0,2016-12-21 11:00:00,69.45343,0,Lodging/residential,24456,1.968e+03,,15.0,,13.3,0.0,1.025e+03,350.0,6.2
150,0,2016-12-21 11:00:00,524.6,1,Office,65657,1.955e+03,8.0,10.4,,9.5,,1.019e+03,200.0,5.1
0,0,2016-12-21 12:00:00,67.212906,0,Education,7432,2.008e+03,,15.6,,13.3,0.0,1.025e+03,350.0,5.1
50,0,2016-12-21 12:00:00,13.062527,0,Other,4698,1.981e+03,,15.6,,13.3,0.0,1.025e+03,350.0,5.1
50,1,2016-12-21 12:00:00,2996.94,0,Other,4698,1.981e+03,,15.6,,13.3,0.0,1.025e+03,350.0,5.1
100,0,2016-12-21 12:00:00,66.73285,0,Lodging/residential,24456,1.968e+03,,15.6,,13.3,0.0,1.025e+03,350.0,5.1
150,0,2016-12-21 12:00:00,514.8,1,Office,65657,1.955e+03,8.0,10.8,,10.0,,1.0185e+03,210.0,5.7
0,0,2016-12-21 13:00:00,59.611523,0,Education,7432,2.008e+03,,17.8,,13.9,0.0,1.024e+03,10.0,5.1
